neighborhood,year,month_number,permits_count,total_construction_value,avg_construction_value,n_properties,avg_assessed_value
WESTVIEW VILLAGE,2024,10,1,0.0,,1064.0,139477.44360902256
WESTVIEW VILLAGE,2024,11,2,5000.0,5000.0,1064.0,139477.44360902256
WESTVIEW VILLAGE,2024,12,1,0.0,,1064.0,139477.44360902256
WESTVIEW VILLAGE,2025,4,1,0.0,,1064.0,139477.44360902256
WESTVIEW VILLAGE,2025,6,1,0.0,,1064.0,139477.44360902256
WESTVIEW VILLAGE,2025,7,1,18000.0,18000.0,1064.0,139477.44360902256
WESTVIEW VILLAGE,2025,9,2,0.0,,1064.0,139477.44360902256
WESTVIEW VILLAGE,2025,10,2,20000.0,20000.0,1064.0,139477.44360902256
WESTVIEW VILLAGE,2025,12,1,34997.0,34997.0,1064.0,139477.44360902256
WESTWOOD,2019,1,1,2000.0,2000.0,832.0,446621.39423076925
WESTWOOD,2019,2,3,0.0,,832.0,446621.39423076925
WESTWOOD,2019,3,4,219585.0,73195.0,832.0,446621.39423076925
WESTWOOD,2019,4,4,731550.0,182887.5,832.0,446621.39423076925
WESTWOOD,2019,5,2,5000.0,5000.0,832.0,446621.39423076925
WESTWOOD,2019,6,7,181585.0,181585.0,832.0,446621.39423076925
WESTWOOD,2019,7,3,96760.0,48380.0,832.0,446621.39423076925
WESTWOOD,2019,8,2,25000.0,25000.0,832.0,446621.39423076925
WESTWOOD,2019,9,5,484575.0,121143.75,832.0,446621.39423076925
WESTWOOD,2019,10,3,84000.0,42000.0,832.0,446621.39423076925
WESTWOOD,2019,11,1,0.0,,832.0,446621.39423076925
WESTWOOD,2019,12,3,422550.0,140850.0,832.0,446621.39423076925
WESTWOOD,2020,1,1,5000.0,5000.0,832.0,446621.39423076925
WESTWOOD,2020,3,2,150000.0,150000.0,832.0,446621.39423076925
WESTWOOD,2020,4,3,429540.0,214770.0,832.0,446621.39423076925
WESTWOOD,2020,5,2,70000.0,35000.0,832.0,446621.39423076925
WESTWOOD,2020,7,3,123560.0,61780.0,832.0,446621.39423076925
WESTWOOD,2020,8,1,30000.0,30000.0,832.0,446621.39423076925
WESTWOOD,2020,10,2,3240815.0,3240815.0,832.0,446621.39423076925
WESTWOOD,2020,12,5,41000.0,13666.666666666666,832.0,446621.39423076925
WESTWOOD,2021,1,1,50000.0,50000.0,832.0,446621.39423076925
WESTWOOD,2021,2,1,28000.0,28000.0,832.0,446621.39423076925
WESTWOOD,2021,3,2,753985.0,376992.5,832.0,446621.39423076925
WESTWOOD,2021,4,2,1.0,1.0,832.0,446621.39423076925
WESTWOOD,2021,5,1,0.0,,832.0,446621.39423076925
WESTWOOD,2021,6,4,502560.0,251280.0,832.0,446621.39423076925
WESTWOOD,2021,7,1,0.0,,832.0,446621.39423076925
WESTWOOD,2021,8,1,200000.0,200000.0,832.0,446621.39423076925
WESTWOOD,2021,9,1,509280.0,509280.0,832.0,446621.39423076925
WESTWOOD,2021,10,3,735600.0,367800.0,832.0,446621.39423076925
WESTWOOD,2021,11,2,276480.0,276480.0,832.0,446621.39423076925
WESTWOOD,2022,1,2,20000.0,10000.0,832.0,446621.39423076925
WESTWOOD,2022,3,1,0.0,,832.0,446621.39423076925
WESTWOOD,2022,4,3,455250.0,227625.0,832.0,446621.39423076925
WESTWOOD,2022,5,1,0.0,,832.0,446621.39423076925
WESTWOOD,2022,6,7,1772280.0,443070.0,832.0,446621.39423076925
WESTWOOD,2022,7,1,4000.0,4000.0,832.0,446621.39423076925
WESTWOOD,2022,8,2,96096.0,96096.0,832.0,446621.39423076925
WESTWOOD,2022,9,3,18500.0,9250.0,832.0,446621.39423076925
WESTWOOD,2022,10,1,0.0,,832.0,446621.39423076925
WESTWOOD,2022,11,4,2576000.0,1288000.0,832.0,446621.39423076925
WESTWOOD,2023,1,4,100000.0,25000.0,832.0,446621.39423076925
WESTWOOD,2023,3,1,0.0,,832.0,446621.39423076925
WESTWOOD,2023,4,3,528000.0,176000.0,832.0,446621.39423076925
WESTWOOD,2023,5,4,4200.0,4200.0,832.0,446621.39423076925
WESTWOOD,2023,6,2,246780.0,123390.0,832.0,446621.39423076925
WESTWOOD,2023,8,4,27000.0,13500.0,832.0,446621.39423076925
WESTWOOD,2023,9,2,30000.0,30000.0,832.0,446621.39423076925
WESTWOOD,2023,10,1,0.0,,832.0,446621.39423076925
WESTWOOD,2024,1,1,0.0,,832.0,446621.39423076925
WESTWOOD,2024,2,5,879000.0,293000.0,832.0,446621.39423076925
WESTWOOD,2024,3,2,630375.0,315187.5,832.0,446621.39423076925
WESTWOOD,2024,4,4,283500.0,94500.0,832.0,446621.39423076925
WESTWOOD,2024,5,3,15000.0,7500.0,832.0,446621.39423076925
WESTWOOD,2024,6,4,672000.0,224000.0,832.0,446621.39423076925
WESTWOOD,2024,7,6,596500.0,198833.33333333334,832.0,446621.39423076925
WESTWOOD,2024,8,3,645250.0,215083.33333333334,832.0,446621.39423076925
WESTWOOD,2024,9,1,5000.0,5000.0,832.0,446621.39423076925
WESTWOOD,2024,10,1,0.0,,832.0,446621.39423076925
WESTWOOD,2024,12,2,0.0,,832.0,446621.39423076925
WESTWOOD,2025,3,3,660750.0,330375.0,832.0,446621.39423076925
WESTWOOD,2025,4,4,1115250.0,557625.0,832.0,446621.39423076925
WESTWOOD,2025,5,3,622500.0,311250.0,832.0,446621.39423076925
WESTWOOD,2025,6,9,1515360.0,303072.0,832.0,446621.39423076925
WESTWOOD,2025,7,7,1299000.0,433000.0,832.0,446621.39423076925
WESTWOOD,2025,8,3,1082125.0,541062.5,832.0,446621.39423076925
WESTWOOD,2025,10,4,2258200.0,752733.3333333334,832.0,446621.39423076925
WESTWOOD,2025,11,2,1668405.0,1668405.0,832.0,446621.39423076925
WHITE INDUSTRIAL,2019,2,4,158098.0,39524.5,68.0,8817683.823529411
WHITE INDUSTRIAL,2019,3,1,59000.0,59000.0,68.0,8817683.823529411
WHITE INDUSTRIAL,2019,4,1,34638.0,34638.0,68.0,8817683.823529411
WHITE INDUSTRIAL,2019,5,2,125000.0,62500.0,68.0,8817683.823529411
WHITE INDUSTRIAL,2019,8,2,250000.0,125000.0,68.0,8817683.823529411
WHITE INDUSTRIAL,2019,9,2,170000.0,85000.0,68.0,8817683.823529411
WHITE INDUSTRIAL,2020,3,1,100000.0,100000.0,68.0,8817683.823529411
WHITE INDUSTRIAL,2020,8,1,54000.0,54000.0,68.0,8817683.823529411
WHITE INDUSTRIAL,2020,9,1,196000.0,196000.0,68.0,8817683.823529411
WHITE INDUSTRIAL,2020,11,1,28059.0,28059.0,68.0,8817683.823529411
WHITE INDUSTRIAL,2021,3,1,176160.0,176160.0,68.0,8817683.823529411
WHITE INDUSTRIAL,2021,8,2,190000.0,95000.0,68.0,8817683.823529411
WHITE INDUSTRIAL,2021,9,1,210000.0,210000.0,68.0,8817683.823529411
WHITE INDUSTRIAL,2021,10,2,380000.0,190000.0,68.0,8817683.823529411
WHITE INDUSTRIAL,2021,11,2,60415.0,30207.5,68.0,8817683.823529411
WHITE INDUSTRIAL,2022,2,2,107900.0,53950.0,68.0,8817683.823529411
WHITE INDUSTRIAL,2022,3,2,258765.0,129382.5,68.0,8817683.823529411
WHITE INDUSTRIAL,2022,4,2,78938.0,39469.0,68.0,8817683.823529411
WHITE INDUSTRIAL,2022,5,1,8500000.0,8500000.0,68.0,8817683.823529411
WHITE INDUSTRIAL,2022,6,4,3164683.0,791170.75,68.0,8817683.823529411
WHITE INDUSTRIAL,2022,7,1,250000.0,250000.0,68.0,8817683.823529411
WHITE INDUSTRIAL,2022,11,1,7860.0,7860.0,68.0,8817683.823529411
WHITE INDUSTRIAL,2022,12,1,20000.0,20000.0,68.0,8817683.823529411
WHITE INDUSTRIAL,2023,1,1,32000.0,32000.0,68.0,8817683.823529411
WHITE INDUSTRIAL,2023,2,2,180136.0,90068.0,68.0,8817683.823529411
WHITE INDUSTRIAL,2023,3,2,2020000.0,1010000.0,68.0,8817683.823529411
WHITE INDUSTRIAL,2023,4,5,1590048.0,318009.6,68.0,8817683.823529411
WHITE INDUSTRIAL,2023,5,1,190000.0,190000.0,68.0,8817683.823529411
WHITE INDUSTRIAL,2023,10,1,310000.0,310000.0,68.0,8817683.823529411
WHITE INDUSTRIAL,2023,12,3,515000.0,171666.66666666666,68.0,8817683.823529411
WHITE INDUSTRIAL,2024,1,1,100000.0,100000.0,68.0,8817683.823529411
WHITE INDUSTRIAL,2024,3,1,150000.0,150000.0,68.0,8817683.823529411
WHITE INDUSTRIAL,2024,4,1,60000.0,60000.0,68.0,8817683.823529411
WHITE INDUSTRIAL,2024,5,1,25000.0,25000.0,68.0,8817683.823529411
WHITE INDUSTRIAL,2024,7,1,240000.0,240000.0,68.0,8817683.823529411
WHITE INDUSTRIAL,2024,8,1,11450.0,11450.0,68.0,8817683.823529411
WHITE INDUSTRIAL,2024,10,3,115000.0,38333.333333333336,68.0,8817683.823529411
WHITE INDUSTRIAL,2025,1,1,20000.0,20000.0,68.0,8817683.823529411
WHITE INDUSTRIAL,2025,4,1,484536.0,484536.0,68.0,8817683.823529411
WHITE INDUSTRIAL,2025,5,1,7000.0,7000.0,68.0,8817683.823529411
WHITE INDUSTRIAL,2025,6,2,41000.0,20500.0,68.0,8817683.823529411
WHITE INDUSTRIAL,2025,7,2,975000.0,487500.0,68.0,8817683.823529411
WHITE INDUSTRIAL,2025,8,2,535000.0,267500.0,68.0,8817683.823529411
WHITE INDUSTRIAL,2025,9,1,30000.0,30000.0,68.0,8817683.823529411
WHITE INDUSTRIAL,2025,10,1,175000.0,175000.0,68.0,8817683.823529411
WHITE INDUSTRIAL,2025,11,1,152000.0,152000.0,68.0,8817683.823529411
WHITEMUD CREEK RAVINE NORTH,2023,9,1,18500.0,18500.0,10.0,195900.0
WHITEMUD CREEK RAVINE SOUTH,2021,8,1,1360000.0,1360000.0,28.0,336821.4285714286
WILD ROSE,2019,1,3,131150.0,65575.0,2689.0,425333.20937151357
WILD ROSE,2019,2,1,0.0,,2689.0,425333.20937151357
WILD ROSE,2019,3,1,0.0,,2689.0,425333.20937151357
WILD ROSE,2019,5,2,5000.0,5000.0,2689.0,425333.20937151357
WILD ROSE,2019,6,8,33500.0,16750.0,2689.0,425333.20937151357
WILD ROSE,2019,7,5,52800.0,17600.0,2689.0,425333.20937151357
WILD ROSE,2019,8,1,0.0,,2689.0,425333.20937151357
WILD ROSE,2019,11,4,12580.0,6290.0,2689.0,425333.20937151357
WILD ROSE,2019,12,2,0.0,,2689.0,425333.20937151357
WILD ROSE,2020,1,2,7000.0,7000.0,2689.0,425333.20937151357
WILD ROSE,2020,2,1,15000.0,15000.0,2689.0,425333.20937151357
WILD ROSE,2020,3,5,39000.0,13000.0,2689.0,425333.20937151357
WILD ROSE,2020,5,4,19000.0,9500.0,2689.0,425333.20937151357
WILD ROSE,2020,6,4,30000.0,15000.0,2689.0,425333.20937151357
WILD ROSE,2020,8,4,14500.0,7250.0,2689.0,425333.20937151357
WILD ROSE,2020,9,1,4500.0,4500.0,2689.0,425333.20937151357
WILD ROSE,2020,10,3,19000.0,9500.0,2689.0,425333.20937151357
WILD ROSE,2020,11,3,32000.0,16000.0,2689.0,425333.20937151357
WILD ROSE,2020,12,4,18500.0,4625.0,2689.0,425333.20937151357
WILD ROSE,2021,1,2,26740.0,13370.0,2689.0,425333.20937151357
WILD ROSE,2021,2,1,8000.0,8000.0,2689.0,425333.20937151357
WILD ROSE,2021,3,4,35000.0,11666.666666666666,2689.0,425333.20937151357
WILD ROSE,2021,4,1,3000.0,3000.0,2689.0,425333.20937151357
WILD ROSE,2021,5,4,29900.0,9966.666666666666,2689.0,425333.20937151357
WILD ROSE,2021,6,5,34965.0,11655.0,2689.0,425333.20937151357
WILD ROSE,2021,7,7,564200.0,141050.0,2689.0,425333.20937151357
WILD ROSE,2021,8,4,11000.0,5500.0,2689.0,425333.20937151357
WILD ROSE,2021,9,5,46750.0,46750.0,2689.0,425333.20937151357
WILD ROSE,2021,10,3,0.0,,2689.0,425333.20937151357
WILD ROSE,2021,11,2,15000.0,15000.0,2689.0,425333.20937151357
WILD ROSE,2021,12,1,0.0,,2689.0,425333.20937151357
WILD ROSE,2022,2,1,0.0,,2689.0,425333.20937151357
WILD ROSE,2022,4,3,277625.0,92541.66666666667,2689.0,425333.20937151357
WILD ROSE,2022,5,1,0.0,,2689.0,425333.20937151357
WILD ROSE,2022,6,4,0.0,,2689.0,425333.20937151357
WILD ROSE,2022,7,2,23000.0,11500.0,2689.0,425333.20937151357
WILD ROSE,2022,9,4,1000.0,1000.0,2689.0,425333.20937151357
WILD ROSE,2022,10,3,461625.0,230812.5,2689.0,425333.20937151357
WILD ROSE,2022,11,2,6000.0,6000.0,2689.0,425333.20937151357
WILD ROSE,2022,12,5,5000.0,5000.0,2689.0,425333.20937151357
WILD ROSE,2023,2,1,0.0,,2689.0,425333.20937151357
WILD ROSE,2023,3,4,59390.0,59390.0,2689.0,425333.20937151357
WILD ROSE,2023,5,1,0.0,,2689.0,425333.20937151357
WILD ROSE,2023,6,2,0.0,,2689.0,425333.20937151357
WILD ROSE,2023,7,2,10000.0,10000.0,2689.0,425333.20937151357
WILD ROSE,2023,8,2,60000.0,30000.0,2689.0,425333.20937151357
WILD ROSE,2023,9,4,0.0,,2689.0,425333.20937151357
WILD ROSE,2023,10,4,282000.0,94000.0,2689.0,425333.20937151357
WILD ROSE,2023,11,2,10000.0,10000.0,2689.0,425333.20937151357
WILD ROSE,2023,12,1,0.0,,2689.0,425333.20937151357
WILD ROSE,2024,1,1,0.0,,2689.0,425333.20937151357
WILD ROSE,2024,2,4,1700.0,1700.0,2689.0,425333.20937151357
WILD ROSE,2024,4,4,7000.0,7000.0,2689.0,425333.20937151357
WILD ROSE,2024,5,5,41000.0,10250.0,2689.0,425333.20937151357
WILD ROSE,2024,6,4,35000.0,17500.0,2689.0,425333.20937151357
WILD ROSE,2024,7,7,45000.0,11250.0,2689.0,425333.20937151357
WILD ROSE,2024,9,2,0.0,,2689.0,425333.20937151357
WILD ROSE,2024,10,1,5000.0,5000.0,2689.0,425333.20937151357
WILD ROSE,2024,11,6,37050.0,18525.0,2689.0,425333.20937151357
WILD ROSE,2024,12,4,57019.0,19006.333333333332,2689.0,425333.20937151357
WILD ROSE,2025,1,1,28500.0,28500.0,2689.0,425333.20937151357
WILD ROSE,2025,2,4,32000.0,8000.0,2689.0,425333.20937151357
WILD ROSE,2025,3,5,346500.0,115500.0,2689.0,425333.20937151357
WILD ROSE,2025,4,3,10000.0,10000.0,2689.0,425333.20937151357
WILD ROSE,2025,5,1,0.0,,2689.0,425333.20937151357
WILD ROSE,2025,6,3,120000.0,40000.0,2689.0,425333.20937151357
WILD ROSE,2025,7,2,31000.0,31000.0,2689.0,425333.20937151357
WILD ROSE,2025,8,1,7000.0,7000.0,2689.0,425333.20937151357
WILD ROSE,2025,9,2,0.0,,2689.0,425333.20937151357
WILD ROSE,2025,10,6,82000.0,27333.333333333332,2689.0,425333.20937151357
WILD ROSE,2025,11,2,23000.0,11500.0,2689.0,425333.20937151357
WILD ROSE,2025,12,1,0.0,,2689.0,425333.20937151357
WILSON INDUSTRIAL,2019,1,1,160000.0,160000.0,210.0,1985019.0476190476
WILSON INDUSTRIAL,2019,3,1,4000.0,4000.0,210.0,1985019.0476190476
WILSON INDUSTRIAL,2019,9,1,50000.0,50000.0,210.0,1985019.0476190476
WILSON INDUSTRIAL,2019,11,1,10000.0,10000.0,210.0,1985019.0476190476
WILSON INDUSTRIAL,2020,2,1,99900.0,99900.0,210.0,1985019.0476190476
WILSON INDUSTRIAL,2020,3,1,96000.0,96000.0,210.0,1985019.0476190476
WILSON INDUSTRIAL,2020,4,1,2000.0,2000.0,210.0,1985019.0476190476
WILSON INDUSTRIAL,2020,5,1,15000.0,15000.0,210.0,1985019.0476190476
WILSON INDUSTRIAL,2020,9,1,50000.0,50000.0,210.0,1985019.0476190476
WILSON INDUSTRIAL,2020,12,1,325000.0,325000.0,210.0,1985019.0476190476
WILSON INDUSTRIAL,2021,2,1,275000.0,275000.0,210.0,1985019.0476190476
WILSON INDUSTRIAL,2021,6,1,15000.0,15000.0,210.0,1985019.0476190476
WILSON INDUSTRIAL,2021,10,3,585000.0,195000.0,210.0,1985019.0476190476
WILSON INDUSTRIAL,2021,11,2,150500.0,75250.0,210.0,1985019.0476190476
WILSON INDUSTRIAL,2022,1,1,260000.0,260000.0,210.0,1985019.0476190476
WILSON INDUSTRIAL,2022,4,3,198696.0,66232.0,210.0,1985019.0476190476
WILSON INDUSTRIAL,2022,11,2,9488.0,4744.0,210.0,1985019.0476190476
WILSON INDUSTRIAL,2023,1,1,85000.0,85000.0,210.0,1985019.0476190476
WILSON INDUSTRIAL,2023,5,1,150000.0,150000.0,210.0,1985019.0476190476
WILSON INDUSTRIAL,2023,6,1,75000.0,75000.0,210.0,1985019.0476190476
WILSON INDUSTRIAL,2023,8,1,329242.0,329242.0,210.0,1985019.0476190476
WILSON INDUSTRIAL,2023,11,1,122700.0,122700.0,210.0,1985019.0476190476
WILSON INDUSTRIAL,2023,12,1,20000.0,20000.0,210.0,1985019.0476190476
WILSON INDUSTRIAL,2024,1,1,375000.0,375000.0,210.0,1985019.0476190476
WILSON INDUSTRIAL,2024,2,1,149000.0,149000.0,210.0,1985019.0476190476
WILSON INDUSTRIAL,2024,3,1,30000.0,30000.0,210.0,1985019.0476190476
WILSON INDUSTRIAL,2024,5,1,500.0,500.0,210.0,1985019.0476190476
WILSON INDUSTRIAL,2024,6,1,5000.0,5000.0,210.0,1985019.0476190476
WILSON INDUSTRIAL,2024,7,2,89995.0,44997.5,210.0,1985019.0476190476
WILSON INDUSTRIAL,2024,11,1,30000.0,30000.0,210.0,1985019.0476190476
WILSON INDUSTRIAL,2024,12,1,80000.0,80000.0,210.0,1985019.0476190476
WILSON INDUSTRIAL,2025,1,3,465300.0,155100.0,210.0,1985019.0476190476
WILSON INDUSTRIAL,2025,2,2,350000.0,175000.0,210.0,1985019.0476190476
WILSON INDUSTRIAL,2025,3,2,5240000.0,2620000.0,210.0,1985019.0476190476
WILSON INDUSTRIAL,2025,4,1,6000.0,6000.0,210.0,1985019.0476190476
WILSON INDUSTRIAL,2025,5,1,3500.0,3500.0,210.0,1985019.0476190476
WILSON INDUSTRIAL,2025,10,1,51620.0,51620.0,210.0,1985019.0476190476
WINDERMERE,2019,1,9,2727540.0,389648.5714285714,6504.0,535798.0473554735
WINDERMERE,2019,2,14,1376580.0,105890.76923076923,6504.0,535798.0473554735
WINDERMERE,2019,3,18,1870415.0,110024.41176470589,6504.0,535798.0473554735
WINDERMERE,2019,4,15,4044325.0,337027.0833333333,6504.0,535798.0473554735
WINDERMERE,2019,5,29,5424805.0,226033.54166666666,6504.0,535798.0473554735
WINDERMERE,2019,6,21,3250140.0,295467.2727272727,6504.0,535798.0473554735
WINDERMERE,2019,7,34,17674355.0,654605.7407407408,6504.0,535798.0473554735
WINDERMERE,2019,8,18,3214800.0,200925.0,6504.0,535798.0473554735
WINDERMERE,2019,9,13,2114960.0,192269.0909090909,6504.0,535798.0473554735
WINDERMERE,2019,10,15,3770725.0,314227.0833333333,6504.0,535798.0473554735
WINDERMERE,2019,11,17,2314842.0,144677.625,6504.0,535798.0473554735
WINDERMERE,2019,12,27,4503395.0,180135.8,6504.0,535798.0473554735
WINDERMERE,2020,1,9,10862520.0,1357815.0,6504.0,535798.0473554735
WINDERMERE,2020,2,13,874480.0,87448.0,6504.0,535798.0473554735
WINDERMERE,2020,3,15,1918600.0,159883.33333333334,6504.0,535798.0473554735
WINDERMERE,2020,4,8,1383350.0,172918.75,6504.0,535798.0473554735
WINDERMERE,2020,5,15,4156200.0,319707.6923076923,6504.0,535798.0473554735
WINDERMERE,2020,6,8,1618400.0,269733.3333333333,6504.0,535798.0473554735
WINDERMERE,2020,7,16,5238160.0,374154.28571428574,6504.0,535798.0473554735
WINDERMERE,2020,8,19,3212460.0,267705.0,6504.0,535798.0473554735
WINDERMERE,2020,9,8,430920.0,71820.0,6504.0,535798.0473554735
WINDERMERE,2020,10,11,2057060.0,228562.22222222222,6504.0,535798.0473554735
WINDERMERE,2020,11,20,4008628.0,235801.64705882352,6504.0,535798.0473554735
WINDERMERE,2020,12,9,760880.0,95110.0,6504.0,535798.0473554735
WINDERMERE,2021,1,13,1156760.0,115676.0,6504.0,535798.0473554735
WINDERMERE,2021,2,22,2826240.0,176640.0,6504.0,535798.0473554735
WINDERMERE,2021,3,24,2349540.0,130530.0,6504.0,535798.0473554735
WINDERMERE,2021,4,27,4375286.0,198876.63636363635,6504.0,535798.0473554735
WINDERMERE,2021,5,17,2818939.0,256267.18181818182,6504.0,535798.0473554735
WINDERMERE,2021,6,24,3206980.0,213798.66666666666,6504.0,535798.0473554735
WINDERMERE,2021,7,22,3380640.0,241474.2857142857,6504.0,535798.0473554735
WINDERMERE,2021,8,15,1824681.0,152056.75,6504.0,535798.0473554735
WINDERMERE,2021,9,27,5055615.0,266085.0,6504.0,535798.0473554735
WINDERMERE,2021,10,23,4880540.0,221842.72727272726,6504.0,535798.0473554735
WINDERMERE,2021,11,8,1310800.0,218466.66666666666,6504.0,535798.0473554735
WINDERMERE,2021,12,22,2382040.0,140120.0,6504.0,535798.0473554735
WINDERMERE,2022,1,23,5536410.0,263638.5714285714,6504.0,535798.0473554735
WINDERMERE,2022,2,9,1405750.0,156194.44444444444,6504.0,535798.0473554735
WINDERMERE,2022,3,21,5203826.0,247801.2380952381,6504.0,535798.0473554735
WINDERMERE,2022,4,8,865000.0,108125.0,6504.0,535798.0473554735
WINDERMERE,2022,5,17,4471610.0,319400.71428571426,6504.0,535798.0473554735
WINDERMERE,2022,6,22,4064769.0,290340.64285714284,6504.0,535798.0473554735
WINDERMERE,2022,7,16,4148415.0,414841.5,6504.0,535798.0473554735
WINDERMERE,2022,8,14,3370250.0,306386.36363636365,6504.0,535798.0473554735
WINDERMERE,2022,9,11,1648827.0,206103.375,6504.0,535798.0473554735
WINDERMERE,2022,10,21,5213705.0,325856.5625,6504.0,535798.0473554735
WINDERMERE,2022,11,17,4404704.0,338823.3846153846,6504.0,535798.0473554735
WINDERMERE,2022,12,14,1603375.0,178152.77777777778,6504.0,535798.0473554735
WINDERMERE,2023,1,14,1713875.0,142822.91666666666,6504.0,535798.0473554735
WINDERMERE,2023,2,8,1521375.0,253562.5,6504.0,535798.0473554735
WINDERMERE,2023,3,10,738597.0,105513.85714285714,6504.0,535798.0473554735
WINDERMERE,2023,4,9,1301625.0,216937.5,6504.0,535798.0473554735
WINDERMERE,2023,5,12,1561625.0,260270.83333333334,6504.0,535798.0473554735
WINDERMERE,2023,6,14,2051625.0,227958.33333333334,6504.0,535798.0473554735
WINDERMERE,2023,7,33,2064923.0,172076.91666666666,6504.0,535798.0473554735
WINDERMERE,2023,8,18,3053206.0,203547.06666666668,6504.0,535798.0473554735
WINDERMERE,2023,9,21,4326625.0,393329.54545454547,6504.0,535798.0473554735
WINDERMERE,2023,10,20,3061500.0,218678.57142857142,6504.0,535798.0473554735
WINDERMERE,2023,11,11,535926.0,76560.85714285714,6504.0,535798.0473554735
WINDERMERE,2023,12,17,1005615.0,91419.54545454546,6504.0,535798.0473554735
WINDERMERE,2024,1,16,1079250.0,119916.66666666667,6504.0,535798.0473554735
WINDERMERE,2024,2,29,2269300.0,141831.25,6504.0,535798.0473554735
WINDERMERE,2024,3,11,850125.0,141687.5,6504.0,535798.0473554735
WINDERMERE,2024,4,16,1340625.0,134062.5,6504.0,535798.0473554735
WINDERMERE,2024,5,11,1576500.0,157650.0,6504.0,535798.0473554735
WINDERMERE,2024,6,16,1627300.0,180811.11111111112,6504.0,535798.0473554735
WINDERMERE,2024,7,8,940000.0,313333.3333333333,6504.0,535798.0473554735
WINDERMERE,2024,8,15,1783578.0,137198.3076923077,6504.0,535798.0473554735
WINDERMERE,2024,9,3,90000.0,90000.0,6504.0,535798.0473554735
WINDERMERE,2024,10,12,624591.0,104098.5,6504.0,535798.0473554735
WINDERMERE,2024,11,4,42000.0,21000.0,6504.0,535798.0473554735
WINDERMERE,2024,12,7,270964.0,54192.8,6504.0,535798.0473554735
WINDERMERE,2025,1,6,930642.0,232660.5,6504.0,535798.0473554735
WINDERMERE,2025,2,4,812625.0,203156.25,6504.0,535798.0473554735
WINDERMERE,2025,3,10,1306212.0,145134.66666666666,6504.0,535798.0473554735
WINDERMERE,2025,4,13,4465500.0,372125.0,6504.0,535798.0473554735
WINDERMERE,2025,5,8,895000.0,149166.66666666666,6504.0,535798.0473554735
WINDERMERE,2025,6,7,803625.0,200906.25,6504.0,535798.0473554735
WINDERMERE,2025,7,8,2091750.0,261468.75,6504.0,535798.0473554735
WINDERMERE,2025,8,15,2277575.0,379595.8333333333,6504.0,535798.0473554735
WINDERMERE,2025,9,5,1021000.0,510500.0,6504.0,535798.0473554735
WINDERMERE,2025,10,14,4556060.0,455606.0,6504.0,535798.0473554735
WINDERMERE,2025,11,6,879375.0,175875.0,6504.0,535798.0473554735
WINDSOR PARK,2019,1,2,1800000.0,1800000.0,614.0,1259693.8110749186
WINDSOR PARK,2019,2,4,503960.0,167986.66666666666,614.0,1259693.8110749186
WINDSOR PARK,2019,3,6,633680.0,211226.66666666666,614.0,1259693.8110749186
WINDSOR PARK,2019,4,5,284600.0,142300.0,614.0,1259693.8110749186
WINDSOR PARK,2019,5,5,680775.0,226925.0,614.0,1259693.8110749186
WINDSOR PARK,2019,6,3,233910.0,233910.0,614.0,1259693.8110749186
WINDSOR PARK,2019,7,2,73600.0,73600.0,614.0,1259693.8110749186
WINDSOR PARK,2019,8,1,15000.0,15000.0,614.0,1259693.8110749186
WINDSOR PARK,2019,9,5,434350.0,144783.33333333334,614.0,1259693.8110749186
WINDSOR PARK,2019,10,5,1324040.0,331010.0,614.0,1259693.8110749186
WINDSOR PARK,2019,11,2,0.0,,614.0,1259693.8110749186
WINDSOR PARK,2019,12,4,137375.0,45791.666666666664,614.0,1259693.8110749186
WINDSOR PARK,2020,1,6,358215.0,89553.75,614.0,1259693.8110749186
WINDSOR PARK,2020,2,3,1150.0,1150.0,614.0,1259693.8110749186
WINDSOR PARK,2020,3,4,2003025.0,667675.0,614.0,1259693.8110749186
WINDSOR PARK,2020,4,8,1531650.0,306330.0,614.0,1259693.8110749186
WINDSOR PARK,2020,5,2,286440.0,286440.0,614.0,1259693.8110749186
WINDSOR PARK,2020,6,2,128730.0,64365.0,614.0,1259693.8110749186
WINDSOR PARK,2020,7,5,867320.0,216830.0,614.0,1259693.8110749186
WINDSOR PARK,2020,8,1,0.0,,614.0,1259693.8110749186
WINDSOR PARK,2020,9,4,259670.0,259670.0,614.0,1259693.8110749186
WINDSOR PARK,2020,10,5,9995.0,9995.0,614.0,1259693.8110749186
WINDSOR PARK,2020,11,4,70560.0,70560.0,614.0,1259693.8110749186
WINDSOR PARK,2021,1,4,743281.0,247760.33333333334,614.0,1259693.8110749186
WINDSOR PARK,2021,2,2,43000.0,21500.0,614.0,1259693.8110749186
WINDSOR PARK,2021,3,3,235200.0,235200.0,614.0,1259693.8110749186
WINDSOR PARK,2021,4,3,812640.0,270880.0,614.0,1259693.8110749186
WINDSOR PARK,2021,5,2,0.0,0.0,614.0,1259693.8110749186
WINDSOR PARK,2021,6,2,170000.0,85000.0,614.0,1259693.8110749186
WINDSOR PARK,2021,7,1,1500.0,1500.0,614.0,1259693.8110749186
WINDSOR PARK,2021,8,7,135000.0,67500.0,614.0,1259693.8110749186
WINDSOR PARK,2021,9,4,110000.0,55000.0,614.0,1259693.8110749186
WINDSOR PARK,2021,10,4,426800.0,142266.66666666666,614.0,1259693.8110749186
WINDSOR PARK,2021,11,6,314161.0,157080.5,614.0,1259693.8110749186
